1,DummyData
128,リムサ・ロミンサ：上甲板層
129,リムサ・ロミンサ：下甲板層
130,ウルダハ：ナル回廊
131,ウルダハ：ザル回廊
132,グリダニア：新市街
133,グリダニア：旧市街
134,中央ラノシア
135,低地ラノシア
136,ミスト・ヴィレッジ
137,東ラノシア
138,西ラノシア
139,高地ラノシア
140,西ザナラーン
141,中央ザナラーン
142,アマジナ杯闘技会決勝戦
143,皇都イシュガルド防衛戦
144,マンダヴィル・ゴールドソーサー
145,東ザナラーン
146,南ザナラーン
147,北ザナラーン
148,黒衣森：中央森林
149,ウルヴズジェイル演習場
150,幻龍残骸 黙約の塔
151,クリスタルタワー：闇の世界
152,黒衣森：東部森林
153,黒衣森：南部森林
154,黒衣森：北部森林
155,クルザス中央高地
156,モードゥナ
157,天然要害 サスタシャ侵食洞
158,奪還支援 ブレイフロクスの野営地
159,旅神聖域 ワンダラーパレス
160,怪鳥巨塔 シリウス大灯台
161,封鎖坑道 カッパーベル銅山
162,魔獣領域 ハラタリ修練所
163,遺跡探索 カルン埋没寺院
164,地下霊殿 タムタラの墓所
166,名門屋敷 ハウケタ御用邸
167,邪教排撃 古城アムダプール
168,城塞攻略 ストーンヴィジル
169,監獄廃墟 トトラクの千獄
170,流砂迷宮 カッターズクライ
171,掃討作戦 ゼーメル要塞
172,霧中行軍 オーラムヴェイル
174,クリスタルタワー：古代の民の迷宮
175,ザ・フォールド (Lv30)　※未使用
176,モルディオン監獄
177,宿屋「ミズンマスト」
178,宿屋「砂時計亭」
179,旅館「とまり木」
180,外地ラノシア
181,リムサ・ロミンサ　※チュートリアル
182,ウルダハ　※チュートリアル
183,グリダニア　※チュートリアル
184,ザ・フォールド (Lv50 1～3人用)　※未使用
186,ザ・フォールド (Lv50 4人専用)　※未使用
188,武装聖域 ワンダラーパレス (Hard)
189,邪念排撃 古城アムダプール (Hard)
190,ギルドオーダー『彷徨う死霊を討て！』
191,ギルドオーダー『有毒妖花を駆除せよ！』
192,ギルドオーダー『無法者「似我蜂団」を撃滅せよ！』
193,大迷宮バハムート：真成編1
194,大迷宮バハムート：真成編2
195,大迷宮バハムート：真成編3
196,大迷宮バハムート：真成編4
198,アドミラルブリッジ：提督室
202,イフリート討伐戦
204,神勇隊司令室
205,不語仙の座卓
206,タイタン討伐戦
207,善王モグル・モグXII世討滅戦
208,ガルーダ討伐戦
210,銀冑団総長室
212,砂の家
214,ギルドオーダー『集団戦訓練をくぐり抜けろ！』
215,ギルドオーダー『全関門を突破し、最深部の敵を討て！』
216,ギルドオーダー『ギルガメを捕獲せよ！』
217,外郭攻略 カストルム・メリディアヌム
219,ギルドオーダー『爆弾魔ゴブリン軍団を撃滅せよ！』
220,ギルドオーダー『夢幻のブラキシオを討て！』
221,ギルドオーダー『汚染源モルボルを討て！』
222,ギルドオーダー『坑道に現れた妖異プソを討て！』
223,ギルドオーダー『無敵の眷属を従えし、大型妖異を討て！』
224,最終決戦 魔導城プラエトリウム
225,メインクエスト『ウォーレン牢獄の影』
226,メインクエスト『大樹で蠢く闇の鼓動』
227,メインクエスト『守るべきぬくもり』
228,弓術士クエスト『シルヴェルの弓術』
229,弓術士クエスト『闇に放たれし矢』
230,弓術士クエスト『霧の中の岐路』
231,弓術士クエスト『迷い無き瞳』(前半戦)
232,メインクエスト『犯人をとっちめろ！』
233,メインクエスト『不審者を追って』
234,幻術士クエスト『水の試練』
235,幻術士クエスト『やっと、わかったよ』
236,弓術士クエスト『迷い無き瞳』(後半戦)
237,槍術士クエスト『蛮勇の槍術士』
238,槍術士クエスト『命運分かつ槍』(前半戦)
239,槍術士クエスト『勇気の証明』(前半戦)
240,槍術士クエスト『勇気の証明』(後半戦)
241,大迷宮バハムート：邂逅編1
242,大迷宮バハムート：邂逅編2
243,大迷宮バハムート：邂逅編3
244,大迷宮バハムート：邂逅編4
245,大迷宮バハムート：邂逅編5
246,ラグナロク級四番艦：第一艦橋
247,第一艦橋
248,メインクエスト『成功の表と裏』
249,メインクエスト『ヴィクトリー号炎上』
250,ウルヴズジェイル係船場
251,格闘士クエスト『拳の聖人』(前半戦)
252,メインクエスト『シーソング石窟に潜む者』
253,剣術士クエスト『剣閃は槍を折る』
254,剣術士クエスト『矢衾から見える勝機』
255,剣術士クエスト『闇に蠢くものたち』
256,剣術士クエスト『果たし合う剣と拳』
257,剣術士クエスト『ナルザルの双剣』
258,格闘士クエスト『闘魂の行方』
259,格闘士クエスト『闘魂に火をつけろ』
260,格闘士クエスト『燃える明星、駆ける流星』
261,格闘士クエスト『拳の聖人』(後半戦)
262,斧術士クエスト『豪傑の試練と務め』
263,斧術士クエスト『移動山脈クジャタ』
264,斧術士クエスト『乗り越えるべき壁』
265,斧術士クエスト『宿縁を断ち切る日』
266,呪術士クエスト『猛り狂う危機』
267,呪術士クエスト『取り囲まれる危機』
268,呪術士クエスト『深淵に射す光』
269,呪術士クエスト『臆病者の牙』
270,メインクエスト『ササガン大王樹の下で』
271,メインクエスト『至宝の影で蠢く闇』
272,メインクエスト『裏切りの代償』
273,メインクエスト『正義を銅の刃に宿し』
274,メインクエスト『カッパーベルで消える夢』
275,メインクエスト『猛る焔神イフリート』
276,次元の狭間：迎賓室
277,メインクエスト『我が行く道は‥‥(黒渦団)』
278,メインクエスト『我が行く道は‥‥(不滅隊)』
279,メインクエスト『我が行く道は‥‥(双蛇党)』
280,メインクエスト『スウィフトパーチで蠢く闇』
281,真リヴァイアサン討滅戦
282,ミスト・ヴィレッジ：コテージ
283,ミスト・ヴィレッジ：ハウス
284,ミスト・ヴィレッジ：レジデンス
285,巴術士クエスト『戦術策定の鍵』
286,巴術士クエスト『無残なる臨検戦術』
287,巴術士クエスト『一途なる挟撃戦術』
288,巴術士クエスト『巴術最大級命題の証明』
289,幻術士クエスト『風の試練』
290,槍術士クエスト『命運分かつ槍』(後半戦)
291,幻術士クエスト『こころは森に惑う』
292,真イフリート討滅戦
293,真タイタン討滅戦
294,真ガルーダ討滅戦
295,極イフリート討滅戦
296,極タイタン討滅戦
297,極ガルーダ討滅戦
298,ギルドオーダー『ボムを率いる「ボムクイーン」を討て！』
299,ギルドオーダー『不気味な陣形を組む妖異をせん滅せよ！』
300,ギルドオーダー『三つ巴の巨人族を制し、遺物を守れ！』
301,メインクエスト『異端は魔女の谷に消ゆ』
302,メインクエスト『竜の力、戦いの歴史』
303,メインクエスト『クラクシオの決意』
304,メインクエスト『炉には炎を、回せ歯車』
305,メインクエスト『カストルム・セントリからの救出』
306,メインクエスト『若き血の暴走』
307,メインクエスト『怒りの風車番』
308,メインクエスト『魔導アーマーを奪取せよ！』
309,メインクエスト『魔導兵器のみる夢』
310,戦士クエスト『でっかい夢』
311,戦士クエスト『いちばんの戦士』
312,ナイトクエスト『交わらぬ心慮』
313,ナイトクエスト『かざすは騎士の聖剣』
314,モンククエスト『亡国からの雷動』
315,モンククエスト『廃王の帰還』
316,竜騎士クエスト『蒼の竜騎士』
317,黒魔道士クエスト『いざないの霧』
318,黒魔道士クエスト『黒魔法の導き手』
319,白魔道士クエスト『偉人の後継者』
320,白魔道士クエスト『鎮撫の儀』
321,吟遊詩人クエスト『罪深き愚者』
322,吟遊詩人クエスト『命の賛歌』
323,召喚士クエスト『業火の召喚獣』
324,召喚士クエスト『大地の召喚獣』
325,召喚士クエスト『烈風の召喚獣』
326,召喚士クエスト『邪道と正道』
327,学者クエスト『学問ノススメ』
328,学者クエスト『怨念の権化』
329,学者クエスト『次代の学者』
330,メインクエスト『狂気の歌声』
331,メインクエスト『暴虐の嵐神ガルーダ』　※カットシーン
332,リットアティン強襲戦
333,ドルムキマイラ討伐戦
334,ハイドラ討伐戦
335,メインクエスト『カストルム・セントリからの救出』　※カットシーン
336,ザ・フォールド (Lv40)　※未使用
337,ザ・フォールド (マッチングパーティー専用)
338,エオルゼア地下空間
339,ミスト・ヴィレッジ
340,ラベンダーベッド
341,ゴブレットビュート
342,ラベンダーベッド：コテージ
343,ラベンダーベッド：ハウス
344,ラベンダーベッド：レジデンス
345,ゴブレットビュート：コテージ
346,ゴブレットビュート：ハウス
347,ゴブレットビュート：レジデンス
348,究極幻想 アルテマウェポン破壊作戦
349,騒乱坑道 カッパーベル銅山 (Hard)
350,妖異屋敷 ハウケタ御用邸 (Hard)
351,石の家
352,ザ・フォールド (固定ライトパーティー専用)
353,イベント用コンテンツ：1　※真ヨウジンボウ討滅戦
354,イベント用コンテンツ：2　※ティターニア討滅戦
355,大迷宮バハムート：侵攻編1
356,大迷宮バハムート：侵攻編2
357,大迷宮バハムート：侵攻編3
358,大迷宮バハムート：侵攻編4
359,極リヴァイアサン討滅戦
360,剣闘領域 ハラタリ修練所 (Hard)
361,財宝伝説 ハルブレーカー・アイル
362,盟友支援 ブレイフロクスの野営地 (Hard)
363,腐敗遺跡 古アムダプール市街
364,極王モグル・モグXII世討滅戦
365,城塞奪回 ストーンヴィジル (Hard)
366,ギルガメッシュ討伐戦
367,遺跡救援 カルン埋没寺院 (Hard)
368,ドルムキマイラ討伐戦
369,ハイドラ討伐戦
370,ラグナロク級三番艦：第一艦橋
371,氷結潜窟 スノークローク大氷壁
372,クリスタルタワー：シルクスの塔
373,惨劇霊殿 タムタラの墓所 (Hard)
374,真ラムウ討滅戦
375,極ラムウ討滅戦
376,外縁遺跡群 (制圧戦)
377,真シヴァ討滅戦
378,極シヴァ討滅戦
379,メインクエスト『立ち上がる意志』
380,大迷宮バハムート零式：侵攻編1
381,大迷宮バハムート零式：侵攻編2
382,大迷宮バハムート零式：侵攻編3
383,大迷宮バハムート零式：侵攻編4
384,ミスト・ヴィレッジ：プライベートルーム
385,ラベンダーベッド：プライベートルーム
386,ゴブレットビュート：プライベートルーム
387,逆襲要害 サスタシャ浸食洞 (Hard)
388,チョコボスクウェア
389,チョコボレース：コスタ・デル・ソル
390,チョコボレース：サゴリーロード
391,チョコボレース：トランキルパス
392,十二神大聖堂
393,十二神大聖堂
394,闘神オーディン討滅戦
395,応接室
396,真ギルガメッシュ討滅戦
397,クルザス西部高地
398,高地ドラヴァニア
399,低地ドラヴァニア
400,ドラヴァニア雲海
401,アバラシア雲海
402,魔大陸アジス・ラー
403,メインクエスト『英雄の帰還』
404,双剣士クエスト『私腹となる名品』
405,双剣士クエスト『黙した悲鳴』
406,双剣士クエスト『金に換わる命』
407,双剣士クエスト『果てに消えた星』
408,双剣士クエスト『暗涙を拭う決意』
409,双剣士クエスト『手を伸ばす先の勝利』
410,メインクエスト『峻烈のエリヌ・ロアユ』
411,忍者クエスト『刃と心で為すがもの』
412,忍者クエスト『朧と鴉』
413,忍者クエスト『隠密行動』
414,忍者クエスト『心の形』
415,忍者クエスト『雲晴れる夜に』
416,禁書回収 グブラ幻想図書館
417,チョコボレース：チュートリアル
418,イシュガルド：下層
419,イシュガルド：上層
420,神域浮島 ネバーリープ
421,強硬突入 イシュガルド教皇庁
422,外縁遺跡群 (殲滅戦)
423,ミスト・ヴィレッジ：地下工房
424,ゴブレットビュート：地下工房
425,ラベンダーベッド：地下工房
426,アシエン・ナプリアレス討伐戦
427,聖アンダリム神学院
428,神殿騎士団総長室
429,旅籠「九つの雲」
430,博物戦艦 フラクタル・コンティニアム
431,シールロック (争奪戦)
432,真ラーヴァナ討滅戦
433,フォルタン家
434,廃砦捜索 ダスクヴィジル
435,邪龍血戦 ドラゴンズエアリー
436,真ビスマルク討滅戦
437,ナイツ・オブ・ラウンド討滅戦
438,蒼天聖戦 魔科学研究所
439,ライトフェザー闘技場
440,決闘裁判場
441,霊峰踏破 ソール・アル
442,機工城アレキサンダー：起動編1
443,機工城アレキサンダー：起動編2
444,機工城アレキサンダー：起動編3
445,機工城アレキサンダー：起動編4
446,極ラーヴァナ討滅戦
447,極ビスマルク討滅戦
448,蒼天幻想 ナイツ・オブ・ラウンド討滅戦
449,機工城アレキサンダー零式：起動編1
450,機工城アレキサンダー零式：起動編2
451,機工城アレキサンダー零式：起動編3
452,機工城アレキサンダー零式：起動編4
453,戦士クエスト『すべてを護る乱撃』
454,学者クエスト『次代の「海兵団」』
455,メインクエスト『雲海より現れしもの』
456,メインクエスト『蒼天の騎士』
457,メインクエスト『円形劇場の激闘』
458,メインクエスト『変革への一歩』
459,メインクエスト『青き鎧の猛者』
460,メインクエスト『ラウバーン奪還作戦』
461,メインクエスト『教皇の行方』
462,供物穴
463,マトーヤの洞窟
464,白魔道士クエスト『世界の癒し手』
465,黒魔道士クエスト『破壊と癒し』
466,学者クエスト『封印の大要石』
467,黒魔道士クエスト『正義のために破壊を』
468,戦士クエスト『暴かれし戦士の秘』
469,白魔道士クエスト『浄化の旅へ』
470,竜騎士クエスト『飛槍ペレグリン』
471,機工士クエスト『海辺の襲撃者』
472,機工士クエスト『漂流！狙撃手の誠心』
473,占星術師クエスト『「幹」土台を築け』
474,占星術師クエスト『「矢」流れに乗れ』
475,占星術師クエスト『「槍」試練に備えよ』
476,占星術師クエスト『運命を切り拓く占星術師』
477,竜騎士クエスト『槍に誓う使命』
478,イディルシャイア
479,メインクエスト『足跡が導く再会』
480,占星術師クエスト『「水瓶」知恵を得よ』
481,占星術師クエスト『継がれる挑戦』
482,吟遊詩人クエスト『己の信ずるもの』
483,モンククエスト『ゼンツァとチャクハ』
484,忍者クエスト『奇妙な刺客』
485,メインクエスト『無手勝流の知人』
486,機工士クエスト『指南役の試練』
487,機工士クエスト『栄光の生命線』
488,機工士クエスト『名誉をかけた模擬戦』
489,機工士クエスト『照準！俺たちの未来』
490,忍者クエスト『融雪の雨に』
491,モンククエスト『力を統べる者、力を担う者』
492,吟遊詩人クエスト『終焉の戦歌』
493,ナイトクエスト『志すは真の騎士』
494,暗黒騎士クエスト『英雄は往けど』
495,暗黒騎士クエスト『世界は仇なす』
496,暗黒騎士クエスト『大いなる魂』
497,暗黒騎士クエスト『そしてふたつの名は消える』
498,ナイトクエスト『己の聖剣』
499,暗黒騎士クエスト『暗黒は揺らめく』
500,暗黒騎士クエスト『だから僕は』
501,暗黒騎士クエスト『心は遠い空に』
502,召喚士クエスト『残留する力をその身に』
503,召喚士クエスト『闇を打ち消す光を放たん』
504,かいはつしつ
505,ゴルディオス・ノット
506,ロード・オブ・ヴァーミニオン
507,魔大陸中枢
508,魔航船ヴォイドアーク
509,イベント用コンテンツ：3　※真タイタン討滅戦
510,制圧巨塔 シリウス大灯台 (Hard)
511,草木庭園 聖モシャーヌ植物園
512,雲海探索 ディアデム諸島 (Easy)
513,メインクエスト『光と闇の境界』
514,雲海探索 ディアデム諸島
515,雲海探索 ディアデム諸島 (Hard)
516,星海観測 逆さの塔
517,魔神セフィロト討滅戦
518,ザ・フィースト (8対8 / マッチングパーティ専用)
519,神聖遺跡 古アムダプール市街 (Hard)
520,機工城アレキサンダー：律動編1
521,機工城アレキサンダー：律動編2
522,機工城アレキサンダー：律動編3
523,機工城アレキサンダー：律動編4
524,極魔神セフィロト討滅戦
525,ザ・フィースト (4対4 / カジュアルマッチ)
526,ザ・フィースト (4対4 / 固定ライトパーティ専用)
527,ザ・フィースト (4対4 / ランクマッチ)
528,ザ・フィースト (4対4 / 固定ライトパーティ専用)
529,機工城アレキサンダー零式：律動編1
530,機工城アレキサンダー零式：律動編2
531,機工城アレキサンダー零式：律動編3
532,機工城アレキサンダー零式：律動編4
533,メインクエスト『四国合同演習』
534,双蛇党兵舎
535,不滅隊兵舎
536,黒渦団兵舎
537,初心者の館『範囲攻撃を避けよう！』
538,初心者の館『コンボで敵視を集めよう！』
539,初心者の館『実戦でコンボに挑戦しよう！』
540,初心者の館『複数の敵から敵視を集めよう！』
541,初心者の館『実戦で複数の敵と戦ってみよう！』
542,初心者の館『遠距離から敵視を集めよう！』
543,初心者の館『敵の増援に対応しよう！』
544,初心者の館『味方と協力して敵を倒そう！』
545,初心者の館『味方が引きつけている敵を倒そう！』
546,初心者の館『敵の攻撃を避けながら戦おう！』
547,初心者の館『敵の増援に対応しよう！』
548,初心者の館『ギミックを活用して戦おう！』
549,初心者の館『味方を回復しよう！』
550,初心者の館『複数の味方を回復しよう！』
551,初心者の館『敵の攻撃を避けながら戦おう！』
552,初心者の館『最終訓練！』
553,ミダース・ノット
554,フィールド・オブ・グローリー (砕氷戦)
555,天竜宮殿 ソール・カイ
556,禁忌都市マハ
557,黒渦伝説 ハルブレーカー・アイル (Hard)
558,宝物庫 アクアポリス
559,ニーズヘッグ征竜戦
560,クロニクルクエスト『レグラ・ヴァン・ヒュドルス追撃戦』
561,死者の宮殿 (B1～B10F)
562,死者の宮殿 (B11～B20F)
563,死者の宮殿 (B21～B30F)
564,死者の宮殿 (B31～B40F)
565,死者の宮殿 (B41～B50F)
566,極ニーズヘッグ征竜戦
567,パロック繋留基地
568,レオファードの私室
569,雲廊
570,死者の宮殿
571,亡霊屋敷 ホーンテッドマナー
572,峻厳渓谷 ゼルファトル
573,トップマスト：ロビー
574,リリーヒルズ：ロビー
575,ナナモ大風車：ロビー
576,女神ソフィア討滅戦
577,極女神ソフィア討滅戦
578,稀書回収 グブラ幻想図書館 (Hard)
579,トリプルトライアド：カードバトルルーム
580,機工城アレキサンダー：天動編1
581,機工城アレキサンダー：天動編2
582,機工城アレキサンダー：天動編3
583,機工城アレキサンダー：天動編4
584,機工城アレキサンダー零式：天動編1
585,機工城アレキサンダー零式：天動編2
586,機工城アレキサンダー零式：天動編3
587,機工城アレキサンダー零式：天動編4
588,ハート・オブ・アレキサンダー
589,LoVM：プレイヤー対戦 (RP変動あり)
590,LoVM：大会対戦
591,LoVM：プレイヤー対戦 (RP変動なし)
592,メインクエスト『絡み合う宿命』
593,死者の宮殿 (B51～B60F)
594,死者の宮殿 (B61～B70F)
595,死者の宮殿 (B71～B80F)
596,死者の宮殿 (B81～B90F)
597,死者の宮殿 (B91～B100F)
598,死者の宮殿 (B101～B110F)
599,死者の宮殿 (B111～B120F)
600,死者の宮殿 (B121～B130F)
601,死者の宮殿 (B131～B140F)
602,死者の宮殿 (B141～B150F)
603,死者の宮殿 (B151～B160F)
604,死者の宮殿 (B161～B170F)
605,死者の宮殿 (B171～B180F)
606,死者の宮殿 (B181～B190F)
607,死者の宮殿 (B191～B200F)
608,トップマスト：部屋
609,リリーヒルズ：部屋
610,ナナモ大風車：部屋
611,フロンデール薬学院小児病棟
612,ギラバニア辺境地帯
613,紅玉海
614,ヤンサ
615,巨大防壁 バエサルの長城
616,海底宮殿 紫水宮
617,霊峰浄化 ソーム・アル (Hard)
618,ザ・フィースト (8対8 カスタムマッチ専用 / ウルヴズジェイル演習場)
619,ザ・フィースト (ウルヴズジェイル演習場：カスタムマッチ）
620,ギラバニア山岳地帯
621,ギラバニア湖畔地帯
622,アジムステップ
623,伝統試練 バルダム覇道
624,雲海探索 ディアデム諸島：狩猟限定 (Easy)
625,雲海探索 ディアデム諸島：狩猟限定
626,漂流海域 セイレーン海
627,影の国ダン・スカー
628,クガネ
629,温泉宿「望海楼」
630,雲海探索 ディアデム諸島 (採集)
631,ザ・フィースト (8対8 / カジュアルマッチ)
632,ザ・フィースト (4対4 / カジュアルマッチ)
633,メインクエスト『オメガ起動』
634,メインクエスト『アサヒとドマ』
635,ラールガーズリーチ
636,オメガ管制室
637,鬼神ズルワーン討滅戦
638,鬼神ズルワーン討滅戦
639,ウルダハ商館応接室
640,白魔道士クエスト『荒れ狂う魔力』
641,シロガネ
642,ザ・フィースト (8対8 カスタムマッチ専用 / ライケンウィード演習場)
644,ザ・フィースト (4対4 / ランクマッチ)
646,ザ・フィースト (ライケンウィード演習場：カスタムマッチ)
647,モンククエスト『何を以て何を成すか』
648,モンククエスト『大切なものを守る力』
649,シロガネ：コテージ
650,シロガネ：ハウス
651,シロガネ：レジデンス
652,シロガネ：プライベートルーム
653,シロガネ：地下工房
654,紅梅御殿：ロビー
655,紅梅御殿：部屋
656,雲海探索 ディアデム諸島 (狩猟)
657,蛮族クエスト『宝探衆縁起譚』
658,クロニクルクエスト『再び次元の狭間へ』
659,メインクエスト『紅蓮の炎』
660,解放決戦 ドマ城
661,巨砲要塞 カストルム・アバニア
662,悪党成敗 クガネ城
663,壊神修行 星導山寺院
664,占星術師クエスト『クガネ鎮護結界』
665,メインクエスト『ギョドウ現る！』
666,侍クエスト『老剣豪ムソウサイ』
667,占星術師クエスト『天地習合』
668,赤魔道士クエスト『紅の疾風』
669,黒魔道士クエスト『隠された呪文』
670,メインクエスト『新型魔導兵器を撃破せよ』
671,メインクエスト『ラールガーの軍星』
672,赤魔道士クエスト『抗いの果てに』
673,黒魔道士クエスト『記憶より託されし未来』
674,スサノオ討滅戦
675,赤魔道士クエスト『紫炎と真紅』
676,赤魔道士クエスト『夜の血族』
677,極スサノオ討滅戦
678,白魔道士クエスト『角尊の宝物』
679,神龍討滅戦
680,海賊船ミゼリー号
681,烈士庵
682,ドマ町人地
683,ジャナン・カット地下祭壇
684,メインクエスト『ウリエンジェの秘策』
685,メインクエスト『ゼノス暗殺計画』
686,メインクエスト『若者との再会』
687,メインクエスト『アラミゴ正門の攻防』
688,メインクエスト『終節の合戦』
689,紅蓮決戦 アラミゴ
690,クロニクルクエスト『オメガの消息』
691,次元の狭間オメガ：デルタ編1
692,次元の狭間オメガ：デルタ編2
693,次元の狭間オメガ：デルタ編3
694,次元の狭間オメガ：デルタ編4
695,次元の狭間オメガ零式：デルタ編1
696,次元の狭間オメガ零式：デルタ編2
697,次元の狭間オメガ零式：デルタ編3
698,次元の狭間オメガ零式：デルタ編4
699,機工士クエスト『強襲、銃士隊』
700,機工士クエスト『我は銃士、友は騎士』
701,召喚士クエスト『不可視の脅威』
702,召喚士クエスト『召喚士の使命』
703,吟遊詩人クエスト『紅葉戦争の秘密』
704,吟遊詩人クエスト『想い込められし歌』
705,ナイトクエスト『ウル王杯闘技会の始まり』
706,ナイトクエスト『さらなる剣術の高みへ』
707,赤魔道士クエスト『抗う力』
708,侍クエスト『海都を震わす人斬りの宴！』
709,侍クエスト『極悪人コガラシ』
710,侍クエスト『松葉門外の変』
711,侍クエスト『ベッコウ島の決闘』
712,宝物庫 ウズネアカナル
713,竜騎士クエスト『漆黒の巨竜』
714,竜騎士クエスト『紅の竜騎士』
715,暗黒騎士クエスト『あと三度、遥かな憧憬』
716,暗黒騎士クエスト『あと一度、君に会えたら』
717,戦士クエスト『原初的な彼女』
718,戦士クエスト『燃えよゴージ！』
719,ラクシュミ討滅戦
720,極ラクシュミ討滅戦
721,学者クエスト『たったひとつの「家族」』
722,学者クエスト『時をかける願い』
723,忍者クエスト『影隠忍法帖』
724,次元の狭間
725,宝物庫 ウズネアカナル深層
726,忍者クエスト『鴉の遊戯』
727,アラミゴ王宮屋上庭園
728,モルディオン監獄
729,アストラガロス (機工戦)
730,極神龍討滅戦
731,水没遺構 スカラ
732,禁断の地エウレカ：アネモス編
733,絶バハムート討滅戦
734,失われた都 ラバナスタ
735,劇場艇プリマビスタ・大道具部屋
736,劇場艇プリマビスタ・ブリッジ
737,アラミゴ王宮
738,超越技術研究所
739,ドマ町人地
740,アラミゴ王宮屋上庭園
741,ヴァレンティオンセレモニー
742,紅玉火山 獄之蓋
743,暴走戦艦 フラクタル・コンティニアム (Hard)
744,帰燕館
745,ザ・フィースト(チーム用ランクマッチ)
746,白虎征魂戦
748,次元の狭間オメガ：シグマ編1
749,次元の狭間オメガ：シグマ編2
750,次元の狭間オメガ：シグマ編3
751,次元の狭間オメガ：シグマ編4
752,次元の狭間オメガ零式：シグマ編1
753,次元の狭間オメガ零式：シグマ編2
754,次元の狭間オメガ零式：シグマ編3
755,次元の狭間オメガ零式：シグマ編4
756,次元の狭間
757,メインクエスト『再会信じ紅玉海へ』
758,極白虎征魂戦
759,ドマ町人地
760,蛮族クエスト『カリヤナの敵対者』
761,リオレウス狩猟戦
762,極リオレウス狩猟戦
763,禁断の地エウレカ：パゴス編
764,醴泉神社境内
765,ザ・フィースト (ランクマッチ)
766,ザ・フィースト (カジュアルマッチ)
767,ザ・フィースト (クリスタルタワー演習場：カスタムマッチ)
768,風水霊殿 ガンエン廟
769,メインクエスト『「暁」の少年』
770,アメノミハシラ (1～10層)
771,アメノミハシラ (11～20層)
772,アメノミハシラ (21～30層)
773,アメノミハシラ (41～50層)
774,アメノミハシラ (61～70層)
775,アメノミハシラ (81～90層)
